item_category_code,item_code,kind_code,rank_code,observed_date,price_scope_type,scope_name,price,unit_price
500,9903,21,71,2026-06-20,NORMAL_YEAR,평년,3578,357.80
500,9903,21,71,2026-06-21,AVERAGE,평균,5279,527.90
500,9903,21,71,2026-06-21,NATIONAL,전국,5279,527.90
500,9903,21,71,2026-06-21,NORMAL_YEAR,평년,3589,358.90
500,9903,21,71,2026-06-22,AVERAGE,평균,5284,528.40
500,9903,21,71,2026-06-22,NATIONAL,전국,5284,528.40
500,9903,21,71,2026-06-22,NORMAL_YEAR,평년,3583,358.30
500,9903,21,71,2026-06-23,AVERAGE,평균,5284,528.40
500,9903,21,71,2026-06-23,NATIONAL,전국,5284,528.40
500,9903,21,71,2026-06-23,NORMAL_YEAR,평년,3571,357.10
500,9903,21,71,2026-06-24,AVERAGE,평균,5284,528.40
500,9903,21,71,2026-06-24,NATIONAL,전국,5284,528.40
500,9903,21,71,2026-06-24,NORMAL_YEAR,평년,3555,355.50
500,9903,21,71,2026-06-25,AVERAGE,평균,5277,527.70
500,9903,21,71,2026-06-25,NATIONAL,전국,5277,527.70
500,9903,21,71,2026-06-25,NORMAL_YEAR,평년,3544,354.40
500,9903,21,71,2026-06-26,AVERAGE,평균,5295,529.50
500,9903,21,71,2026-06-26,NATIONAL,전국,5295,529.50
500,9903,21,71,2026-06-26,NORMAL_YEAR,평년,3536,353.60
500,9903,21,71,2026-06-27,AVERAGE,평균,5302,530.20
500,9903,21,71,2026-06-27,NATIONAL,전국,5302,530.20
500,9903,21,71,2026-06-27,NORMAL_YEAR,평년,3528,352.80
500,9903,21,71,2026-06-28,AVERAGE,평균,4300,430.00
500,9903,21,71,2026-06-28,NATIONAL,전국,4300,430.00
500,9903,21,71,2026-06-28,NORMAL_YEAR,평년,3535,353.50
500,9903,21,71,2026-06-29,AVERAGE,평균,4266,426.60
500,9903,21,71,2026-06-29,NATIONAL,전국,4266,426.60
500,9903,21,71,2026-06-29,NORMAL_YEAR,평년,3541,354.10
500,9903,21,71,2026-06-30,AVERAGE,평균,4266,426.60
500,9903,21,71,2026-06-30,NATIONAL,전국,4266,426.60
500,9903,21,71,2026-06-30,NORMAL_YEAR,평년,3547,354.70
500,9903,21,71,2026-07-01,AVERAGE,평균,4266,426.60
500,9903,21,71,2026-07-01,NATIONAL,전국,4266,426.60
500,9903,21,71,2026-07-01,NORMAL_YEAR,평년,3526,352.60
500,9903,21,71,2026-07-02,AVERAGE,평균,4267,426.70
500,9903,21,71,2026-07-02,NATIONAL,전국,4267,426.70
500,9903,21,71,2026-07-02,NORMAL_YEAR,평년,3533,353.30
500,9903,21,71,2026-07-03,AVERAGE,평균,4170,417.00
500,9903,21,71,2026-07-03,NATIONAL,전국,4170,417.00
500,9903,21,71,2026-07-03,NORMAL_YEAR,평년,3539,353.90
500,9903,21,71,2026-07-04,AVERAGE,평균,4174,417.40
500,9903,21,71,2026-07-04,NATIONAL,전국,4174,417.40
500,9903,21,71,2026-07-04,NORMAL_YEAR,평년,3631,363.10
500,9903,21,71,2026-07-05,AVERAGE,평균,4182,418.20
500,9903,21,71,2026-07-05,NATIONAL,전국,4182,418.20
500,9903,21,71,2026-07-05,NORMAL_YEAR,평년,3687,368.70
500,9903,21,71,2026-07-06,AVERAGE,평균,4220,422.00
500,9903,21,71,2026-07-06,NATIONAL,전국,4220,422.00
500,9903,21,71,2026-07-06,NORMAL_YEAR,평년,3689,368.90
500,9903,21,71,2026-07-07,AVERAGE,평균,4220,422.00
500,9903,21,71,2026-07-07,NATIONAL,전국,4220,422.00
500,9903,21,71,2026-07-07,NORMAL_YEAR,평년,3699,369.90
500,9903,21,71,2026-07-08,AVERAGE,평균,4222,422.20
500,9903,21,71,2026-07-08,NATIONAL,전국,4222,422.20
500,9903,21,71,2026-07-08,NORMAL_YEAR,평년,3700,370.00
500,9903,21,71,2026-07-09,AVERAGE,평균,4231,423.10
500,9903,21,71,2026-07-09,NATIONAL,전국,4231,423.10
500,9903,21,71,2026-07-09,NORMAL_YEAR,평년,3697,369.70
500,9903,21,71,2026-07-10,AVERAGE,평균,4256,425.60
500,9903,21,71,2026-07-10,NATIONAL,전국,4256,425.60
500,9903,21,71,2026-07-10,NORMAL_YEAR,평년,3695,369.50
500,9903,21,71,2026-07-11,AVERAGE,평균,4256,425.60
500,9903,21,71,2026-07-11,NATIONAL,전국,4256,425.60
500,9903,21,71,2026-07-11,NORMAL_YEAR,평년,3589,358.90
500,9903,21,71,2026-07-12,AVERAGE,평균,4255,425.50
500,9903,21,71,2026-07-12,NATIONAL,전국,4255,425.50
500,9903,21,71,2026-07-12,NORMAL_YEAR,평년,3606,360.60
500,9903,21,71,2026-07-13,AVERAGE,평균,4255,425.50
500,9903,21,71,2026-07-13,NATIONAL,전국,4255,425.50
500,9903,21,71,2026-07-13,NORMAL_YEAR,평년,3601,360.10
500,9903,21,71,2026-07-14,AVERAGE,평균,4254,425.40
500,9903,21,71,2026-07-14,NATIONAL,전국,4254,425.40
500,9903,21,71,2026-07-14,NORMAL_YEAR,평년,3588,358.80
500,9903,21,71,2026-07-15,AVERAGE,평균,4254,425.40
500,9903,21,71,2026-07-15,NATIONAL,전국,4254,425.40
500,9903,21,71,2026-07-15,NORMAL_YEAR,평년,3538,353.80
500,9903,21,71,2026-07-16,AVERAGE,평균,4234,423.40
500,9903,21,71,2026-07-16,NATIONAL,전국,4234,423.40
500,9903,21,71,2026-07-16,NORMAL_YEAR,평년,3551,355.10
500,9903,21,71,2026-07-17,AVERAGE,평균,4222,422.20
500,9903,21,71,2026-07-17,NATIONAL,전국,4222,422.20
500,9903,21,71,2026-07-17,NORMAL_YEAR,평년,3547,354.70
500,9903,21,71,2026-07-18,AVERAGE,평균,4225,422.50
500,9903,21,71,2026-07-18,NATIONAL,전국,4225,422.50
500,9903,21,71,2026-07-18,NORMAL_YEAR,평년,3554,355.40
500,9903,21,71,2026-07-19,AVERAGE,평균,4216,421.60
500,9903,21,71,2026-07-19,NATIONAL,전국,4216,421.60
500,9903,21,71,2026-07-19,NORMAL_YEAR,평년,3542,354.20
500,9903,21,71,2026-07-20,AVERAGE,평균,4180,418.00
500,9903,21,71,2026-07-20,NATIONAL,전국,4180,418.00
500,9903,21,71,2026-07-20,NORMAL_YEAR,평년,3515,351.50
500,9903,21,71,2026-07-21,AVERAGE,평균,4178,417.80
500,9903,21,71,2026-07-21,NATIONAL,전국,4178,417.80
500,9903,21,71,2026-07-21,NORMAL_YEAR,평년,3506,350.60
500,9903,21,71,2026-07-22,AVERAGE,평균,4178,417.80
500,9903,21,71,2026-07-22,NATIONAL,전국,4178,417.80
500,9903,21,71,2026-07-22,NORMAL_YEAR,평년,3518,351.80
500,9903,21,71,2026-07-23,AVERAGE,평균,4178,417.80
500,9903,21,71,2026-07-23,NATIONAL,전국,4178,417.80
500,9903,21,71,2026-07-23,NORMAL_YEAR,평년,3519,351.90
500,9903,21,71,2026-07-24,AVERAGE,평균,4235,423.50
500,9903,21,71,2026-07-24,NATIONAL,전국,4235,423.50
500,9903,21,71,2026-07-24,NORMAL_YEAR,평년,3530,353.00
500,9903,21,71,2026-07-25,AVERAGE,평균,4235,423.50
500,9903,21,71,2026-07-25,NATIONAL,전국,4235,423.50
500,9903,21,71,2026-07-25,NORMAL_YEAR,평년,3523,352.30
500,9903,21,71,2026-07-26,AVERAGE,평균,4256,425.60
500,9903,21,71,2026-07-26,NATIONAL,전국,4256,425.60
500,9903,21,71,2026-07-26,NORMAL_YEAR,평년,3529,352.90
500,9903,21,71,2026-07-27,AVERAGE,평균,4254,425.40
500,9903,21,71,2026-07-27,NATIONAL,전국,4254,425.40
500,9903,21,71,2026-07-27,NORMAL_YEAR,평년,3540,354.00
500,9903,21,71,2026-07-28,AVERAGE,평균,4250,425.00
500,9903,21,71,2026-07-28,NATIONAL,전국,4250,425.00
500,9903,21,71,2026-07-28,NORMAL_YEAR,평년,3546,354.60
500,9903,21,71,2026-07-29,AVERAGE,평균,4251,425.10
500,9903,21,71,2026-07-29,NATIONAL,전국,4251,425.10
500,9903,21,71,2026-07-29,NORMAL_YEAR,평년,3531,353.10
500,9903,21,71,2026-07-30,AVERAGE,평균,4253,425.30
500,9903,21,71,2026-07-30,NATIONAL,전국,4253,425.30
500,9903,21,71,2026-07-30,NORMAL_YEAR,평년,3516,351.60
500,9903,21,71,2026-07-31,AVERAGE,평균,4262,426.20
500,9903,21,71,2026-07-31,NATIONAL,전국,4262,426.20
500,9903,21,71,2026-07-31,NORMAL_YEAR,평년,3520,352.00
500,9903,21,71,2026-08-01,AVERAGE,평균,4262,426.20
500,9903,21,71,2026-08-01,NATIONAL,전국,4262,426.20
500,9903,21,71,2026-08-01,NORMAL_YEAR,평년,3528,352.80
500,9903,21,71,2026-08-02,AVERAGE,평균,4262,426.20
500,9903,21,71,2026-08-02,NATIONAL,전국,4262,426.20
500,9903,21,71,2026-08-02,NORMAL_YEAR,평년,3511,351.10
500,9903,21,71,2026-08-03,AVERAGE,평균,4258,425.80
500,9903,21,71,2026-08-03,NATIONAL,전국,4258,425.80
500,9903,21,71,2026-08-03,NORMAL_YEAR,평년,3573,357.30
500,9903,21,71,2026-08-04,AVERAGE,평균,4258,425.80
500,9903,21,71,2026-08-04,NATIONAL,전국,4258,425.80
500,9903,21,71,2026-08-04,NORMAL_YEAR,평년,3572,357.20
500,9903,21,71,2026-08-05,AVERAGE,평균,4261,426.10
500,9903,21,71,2026-08-05,NATIONAL,전국,4261,426.10
500,9903,21,71,2026-08-05,NORMAL_YEAR,평년,3558,355.80
500,9903,21,71,2026-08-06,AVERAGE,평균,4261,426.10
500,9903,21,71,2026-08-06,NATIONAL,전국,4261,426.10
500,9903,21,71,2026-08-06,NORMAL_YEAR,평년,3563,356.30
500,9903,21,71,2026-08-07,AVERAGE,평균,4295,429.50
500,9903,21,71,2026-08-07,NATIONAL,전국,4295,429.50
500,9903,21,71,2026-08-07,NORMAL_YEAR,평년,3576,357.60
500,9903,21,71,2026-08-08,AVERAGE,평균,4289,428.90
500,9903,21,71,2026-08-08,NATIONAL,전국,4289,428.90
500,9903,21,71,2026-08-08,NORMAL_YEAR,평년,3593,359.30
500,9903,21,71,2026-08-09,AVERAGE,평균,4289,428.90
500,9903,21,71,2026-08-09,NATIONAL,전국,4289,428.90
500,9903,21,71,2026-08-09,NORMAL_YEAR,평년,3613,361.30
500,9903,21,71,2026-08-10,AVERAGE,평균,4276,427.60
500,9903,21,71,2026-08-10,NATIONAL,전국,4276,427.60
500,9903,21,71,2026-08-10,NORMAL_YEAR,평년,3608,360.80
500,9903,21,71,2026-08-11,AVERAGE,평균,4273,427.30
500,9903,21,71,2026-08-11,NATIONAL,전국,4273,427.30
500,9903,21,71,2026-08-11,NORMAL_YEAR,평년,3617,361.70
500,9903,21,71,2026-08-12,AVERAGE,평균,4273,427.30
500,9903,21,71,2026-08-12,NATIONAL,전국,4273,427.30
500,9903,21,71,2026-08-12,NORMAL_YEAR,평년,3623,362.30
500,9903,21,71,2026-08-13,AVERAGE,평균,4278,427.80
500,9903,21,71,2026-08-13,NATIONAL,전국,4278,427.80
500,9903,21,71,2026-08-13,NORMAL_YEAR,평년,3625,362.50
500,9903,21,71,2026-08-14,AVERAGE,평균,4288,428.80
500,9903,21,71,2026-08-14,NATIONAL,전국,4288,428.80
500,9903,21,71,2026-08-14,NORMAL_YEAR,평년,3620,362.00
500,9903,21,71,2026-08-15,AVERAGE,평균,4286,428.60
500,9903,21,71,2026-08-15,NATIONAL,전국,4286,428.60
500,9903,21,71,2026-08-15,NORMAL_YEAR,평년,3574,357.40
500,9903,21,71,2026-08-16,AVERAGE,평균,4286,428.60
500,9903,21,71,2026-08-16,NATIONAL,전국,4286,428.60
500,9903,21,71,2026-08-16,NORMAL_YEAR,평년,3567,356.70
500,9903,21,71,2026-08-17,AVERAGE,평균,4264,426.40
500,9903,21,71,2026-08-17,NATIONAL,전국,4264,426.40
500,9903,21,71,2026-08-17,NORMAL_YEAR,평년,3566,356.60
500,9903,21,71,2026-08-18,AVERAGE,평균,4264,426.40
500,9903,21,71,2026-08-18,NATIONAL,전국,4264,426.40
500,9903,21,71,2026-08-18,NORMAL_YEAR,평년,3555,355.50
500,9903,21,71,2026-08-19,AVERAGE,평균,4271,427.10
500,9903,21,71,2026-08-19,NATIONAL,전국,4271,427.10
500,9903,21,71,2026-08-19,NORMAL_YEAR,평년,3552,355.20
500,9903,21,71,2026-08-20,AVERAGE,평균,4270,427.00
500,9903,21,71,2026-08-20,NATIONAL,전국,4270,427.00
500,9903,21,71,2026-08-20,NORMAL_YEAR,평년,3554,355.40
500,9903,21,71,2026-08-21,AVERAGE,평균,4184,418.40
500,9903,21,71,2026-08-21,NATIONAL,전국,4184,418.40
500,9903,21,71,2026-08-21,NORMAL_YEAR,평년,3551,355.10
500,9903,21,71,2026-08-22,AVERAGE,평균,4184,418.40
500,9903,21,71,2026-08-22,NATIONAL,전국,4184,418.40
500,9903,21,71,2026-08-22,NORMAL_YEAR,평년,3579,357.90
500,9903,21,71,2026-08-23,AVERAGE,평균,4184,418.40
500,9903,21,71,2026-08-23,NATIONAL,전국,4184,418.40
500,9903,21,71,2026-08-23,NORMAL_YEAR,평년,3560,356.00
500,9903,21,71,2026-08-24,AVERAGE,평균,4154,415.40
500,9903,21,71,2026-08-24,NATIONAL,전국,4154,415.40
500,9903,21,71,2026-08-24,NORMAL_YEAR,평년,3597,359.70
500,9903,21,71,2026-08-25,AVERAGE,평균,4154,415.40
500,9903,21,71,2026-08-25,NATIONAL,전국,4154,415.40
500,9903,21,71,2026-08-25,NORMAL_YEAR,평년,3627,362.70
500,9903,21,71,2026-08-26,AVERAGE,평균,4154,415.40
500,9903,21,71,2026-08-26,NATIONAL,전국,4154,415.40
500,9903,21,71,2026-08-26,NORMAL_YEAR,평년,3619,361.90
500,9903,21,71,2026-08-27,AVERAGE,평균,4154,415.40
500,9903,21,71,2026-08-27,NATIONAL,전국,4154,415.40
500,9903,21,71,2026-08-27,NORMAL_YEAR,평년,3622,362.20
500,9903,21,71,2026-08-28,AVERAGE,평균,4214,421.40
500,9903,21,71,2026-08-28,NATIONAL,전국,4214,421.40
500,9903,21,71,2026-08-28,NORMAL_YEAR,평년,3634,363.40
500,9903,21,71,2026-08-29,AVERAGE,평균,4214,421.40
500,9903,21,71,2026-08-29,NATIONAL,전국,4214,421.40
500,9903,21,71,2026-08-29,NORMAL_YEAR,평년,3620,362.00
500,9903,21,71,2026-08-30,AVERAGE,평균,4214,421.40
500,9903,21,71,2026-08-30,NATIONAL,전국,4214,421.40
500,9903,21,71,2026-08-30,NORMAL_YEAR,평년,3604,360.40
500,9903,21,71,2026-08-31,AVERAGE,평균,4188,418.80
500,9903,21,71,2026-08-31,NATIONAL,전국,4188,418.80
500,9903,21,71,2026-08-31,NORMAL_YEAR,평년,3597,359.70
500,9903,21,71,2026-09-01,AVERAGE,평균,4184,418.40
500,9903,21,71,2026-09-01,NATIONAL,전국,4184,418.40
500,9903,21,71,2026-09-01,NORMAL_YEAR,평년,3610,361.00
500,9903,21,71,2026-09-02,AVERAGE,평균,4184,418.40
500,9903,21,71,2026-09-02,NATIONAL,전국,4184,418.40
500,9903,21,71,2026-09-02,NORMAL_YEAR,평년,3589,358.90
500,9903,23,71,2026-05-25,AVERAGE,평균,7611,253.70
500,9903,23,71,2026-05-25,NATIONAL,전국,7611,253.70
500,9903,23,71,2026-05-25,NORMAL_YEAR,평년,6969,232.30
500,9903,23,71,2026-05-26,AVERAGE,평균,7611,253.70
500,9903,23,71,2026-05-26,NATIONAL,전국,7611,253.70
500,9903,23,71,2026-05-26,NORMAL_YEAR,평년,6978,232.60
500,9903,23,71,2026-05-27,AVERAGE,평균,7547,251.57
500,9903,23,71,2026-05-27,NATIONAL,전국,7547,251.57
500,9903,23,71,2026-05-27,NORMAL_YEAR,평년,6982,232.73
500,9903,23,71,2026-05-28,AVERAGE,평균,7548,251.60
500,9903,23,71,2026-05-28,NATIONAL,전국,7548,251.60
500,9903,23,71,2026-05-28,NORMAL_YEAR,평년,6990,233.00
500,9903,23,71,2026-05-29,AVERAGE,평균,7375,245.83
500,9903,23,71,2026-05-29,NATIONAL,전국,7375,245.83
500,9903,23,71,2026-05-29,NORMAL_YEAR,평년,6868,228.93
500,9903,23,71,2026-05-30,AVERAGE,평균,7378,245.93
500,9903,23,71,2026-05-30,NATIONAL,전국,7378,245.93
500,9903,23,71,2026-05-30,NORMAL_YEAR,평년,6848,228.27
500,9903,23,71,2026-05-31,AVERAGE,평균,7388,246.27
500,9903,23,71,2026-05-31,NATIONAL,전국,7388,246.27
500,9903,23,71,2026-05-31,NORMAL_YEAR,평년,7008,233.60
500,9903,23,71,2026-06-01,AVERAGE,평균,7412,247.07
500,9903,23,71,2026-06-01,NATIONAL,전국,7412,247.07
500,9903,23,71,2026-06-01,NORMAL_YEAR,평년,7008,233.60
500,9903,23,71,2026-06-02,AVERAGE,평균,7472,249.07
500,9903,23,71,2026-06-02,NATIONAL,전국,7472,249.07
500,9903,23,71,2026-06-02,NORMAL_YEAR,평년,7014,233.80
500,9903,23,71,2026-06-03,AVERAGE,평균,7472,249.07
500,9903,23,71,2026-06-03,NATIONAL,전국,7472,249.07
500,9903,23,71,2026-06-03,NORMAL_YEAR,평년,7009,233.63
500,9903,23,71,2026-06-04,AVERAGE,평균,7440,248.00
500,9903,23,71,2026-06-04,NATIONAL,전국,7440,248.00
500,9903,23,71,2026-06-04,NORMAL_YEAR,평년,7011,233.70
500,9903,23,71,2026-06-05,AVERAGE,평균,7264,242.13
500,9903,23,71,2026-06-05,NATIONAL,전국,7264,242.13
500,9903,23,71,2026-06-05,NORMAL_YEAR,평년,6860,228.67
500,9903,23,71,2026-06-06,AVERAGE,평균,7413,247.10
500,9903,23,71,2026-06-06,NATIONAL,전국,7413,247.10
500,9903,23,71,2026-06-06,NORMAL_YEAR,평년,6819,227.30
500,9903,23,71,2026-06-07,AVERAGE,평균,7588,252.93
500,9903,23,71,2026-06-07,NATIONAL,전국,7588,252.93
500,9903,23,71,2026-06-07,NORMAL_YEAR,평년,6923,230.77
500,9903,23,71,2026-06-08,AVERAGE,평균,7590,253.00
500,9903,23,71,2026-06-08,NATIONAL,전국,7590,253.00
500,9903,23,71,2026-06-08,NORMAL_YEAR,평년,6930,231.00
500,9903,23,71,2026-06-09,AVERAGE,평균,7590,253.00
500,9903,23,71,2026-06-09,NATIONAL,전국,7590,253.00
500,9903,23,71,2026-06-09,NORMAL_YEAR,평년,6816,227.20
500,9903,23,71,2026-06-10,AVERAGE,평균,7584,252.80
500,9903,23,71,2026-06-10,NATIONAL,전국,7584,252.80
500,9903,23,71,2026-06-10,NORMAL_YEAR,평년,6903,230.10
500,9903,23,71,2026-06-11,AVERAGE,평균,7555,251.83
500,9903,23,71,2026-06-11,NATIONAL,전국,7555,251.83
500,9903,23,71,2026-06-11,NORMAL_YEAR,평년,6926,230.87
500,9903,23,71,2026-06-12,AVERAGE,평균,7563,252.10
500,9903,23,71,2026-06-12,NATIONAL,전국,7563,252.10
500,9903,23,71,2026-06-12,NORMAL_YEAR,평년,6762,225.40
500,9903,23,71,2026-06-13,AVERAGE,평균,7586,252.87
500,9903,23,71,2026-06-13,NATIONAL,전국,7586,252.87
500,9903,23,71,2026-06-13,NORMAL_YEAR,평년,6781,226.03
500,9903,23,71,2026-06-14,AVERAGE,평균,7630,254.33
500,9903,23,71,2026-06-14,NATIONAL,전국,7630,254.33
500,9903,23,71,2026-06-14,NORMAL_YEAR,평년,6924,230.80
500,9903,23,71,2026-06-15,AVERAGE,평균,7441,248.03
500,9903,23,71,2026-06-15,NATIONAL,전국,7441,248.03
500,9903,23,71,2026-06-15,NORMAL_YEAR,평년,6926,230.87
500,9903,23,71,2026-06-16,AVERAGE,평균,7383,246.10
500,9903,23,71,2026-06-16,NATIONAL,전국,7383,246.10
500,9903,23,71,2026-06-16,NORMAL_YEAR,평년,6916,230.53
500,9903,23,71,2026-06-17,AVERAGE,평균,7383,246.10
500,9903,23,71,2026-06-17,NATIONAL,전국,7383,246.10
500,9903,23,71,2026-06-17,NORMAL_YEAR,평년,6856,228.53
500,9903,23,71,2026-06-18,AVERAGE,평균,7200,240.00
500,9903,23,71,2026-06-18,NATIONAL,전국,7200,240.00
500,9903,23,71,2026-06-18,NORMAL_YEAR,평년,6863,228.77
500,9903,23,71,2026-06-19,AVERAGE,평균,7270,242.33
500,9903,23,71,2026-06-19,NATIONAL,전국,7270,242.33
500,9903,23,71,2026-06-19,NORMAL_YEAR,평년,6683,222.77
500,9903,23,71,2026-06-20,AVERAGE,평균,7477,249.23
500,9903,23,71,2026-06-20,NATIONAL,전국,7477,249.23
500,9903,23,71,2026-06-20,NORMAL_YEAR,평년,6668,222.27
500,9903,23,71,2026-06-21,AVERAGE,평균,7494,249.80
500,9903,23,71,2026-06-21,NATIONAL,전국,7494,249.80
500,9903,23,71,2026-06-21,NORMAL_YEAR,평년,6845,228.17
500,9903,23,71,2026-06-22,AVERAGE,평균,7495,249.83
500,9903,23,71,2026-06-22,NATIONAL,전국,7495,249.83
500,9903,23,71,2026-06-22,NORMAL_YEAR,평년,6846,228.20
500,9903,23,71,2026-06-23,AVERAGE,평균,7495,249.83
500,9903,23,71,2026-06-23,NATIONAL,전국,7495,249.83
500,9903,23,71,2026-06-23,NORMAL_YEAR,평년,6825,227.50
500,9903,23,71,2026-06-24,AVERAGE,평균,7479,249.30
500,9903,23,71,2026-06-24,NATIONAL,전국,7479,249.30
500,9903,23,71,2026-06-24,NORMAL_YEAR,평년,6835,227.83
500,9903,23,71,2026-06-25,AVERAGE,평균,7485,249.50
500,9903,23,71,2026-06-25,NATIONAL,전국,7485,249.50
500,9903,23,71,2026-06-25,NORMAL_YEAR,평년,6844,228.13
500,9903,23,71,2026-06-26,AVERAGE,평균,7556,251.87
500,9903,23,71,2026-06-26,NATIONAL,전국,7556,251.87
500,9903,23,71,2026-06-26,NORMAL_YEAR,평년,6670,222.33
500,9903,23,71,2026-06-27,AVERAGE,평균,7660,255.33
500,9903,23,71,2026-06-27,NATIONAL,전국,7660,255.33
500,9903,23,71,2026-06-27,NORMAL_YEAR,평년,6750,225.00
